Year,m,d,Time,Time zone,Precipitation amount (mm),Snow depth (cm),Air temperature (degC),Ground minimum temperature (degC),Maximum temperature (degC),Minimum temperature (degC)
2011,9,21,06:00,UTC,,,,8.1,,
2011,9,22,00:00,UTC,7.9,-1,9.7,,11.4,8.2
2011,9,22,06:00,UTC,,,,8.2,,
2011,9,23,00:00,UTC,4.6,-1,10.3,,12.6,8.7
2011,9,23,06:00,UTC,,,,7.5,,
2011,9,24,00:00,UTC,0.3,-1,8.6,,11.4,7.1
2011,9,24,06:00,UTC,,,,5.7,,
2011,9,25,00:00,UTC,-1,-1,7.9,,9.1,5.8
2011,9,25,06:00,UTC,,,,4.2,,
2011,9,26,00:00,UTC,-1,-1,9,,12,5.3
2011,9,26,06:00,UTC,,,,3.1,,
2011,9,27,00:00,UTC,7.3,-1,8.6,,13,5.6
2011,9,27,06:00,UTC,,,,3.1,,
2011,9,28,00:00,UTC,0.6,-1,8.6,,11.3,7.5
2011,9,28,06:00,UTC,,,,4.5,,
2011,9,29,00:00,UTC,-1,-1,7.8,,11.1,2
2011,9,29,06:00,UTC,,,,-0.2,,
2011,9,30,00:00,UTC,-1,-1,12.1,,15.7,9.3
2011,9,30,06:00,UTC,,,,8.9,,
2011,10,1,00:00,UTC,-1,-1,8.3,,11.6,5.2
2011,10,1,06:00,UTC,,,,5.1,,
2011,10,2,00:00,UTC,0.1,-1,6.7,,10.4,-0.8
2011,10,2,06:00,UTC,,,,-2.6,,
2011,10,3,00:00,UTC,-1,-1,7.9,,11.2,4.4
2011,10,3,06:00,UTC,,,,7,,
2011,10,4,00:00,UTC,6.3,-1,8.2,,10.3,3.5
2011,10,4,06:00,UTC,,,,0.5,,
2011,10,5,00:00,UTC,2.1,-1,8.8,,11.1,6.9
2011,10,5,06:00,UTC,,,,6.8,,
2011,10,6,00:00,UTC,5.6,-1,9,,12,4.5
2011,10,6,06:00,UTC,,,,0.4,,
2011,10,7,00:00,UTC,1,-1,10.7,,13,9.5
2011,10,7,06:00,UTC,,,,7.8,,
2011,10,8,00:00,UTC,-1,-1,7,,11,4.8
2011,10,8,06:00,UTC,,,,2.8,,
2011,10,9,00:00,UTC,-1,-1,3.9,,7.3,-0.2
2011,10,9,06:00,UTC,,,,-0.6,,
2011,10,10,00:00,UTC,4.6,-1,7.2,,8.5,-0.2
2011,10,10,06:00,UTC,,,,-2.4,,
2011,10,11,00:00,UTC,6.1,-1,6.1,,7.7,5.4
2011,10,11,06:00,UTC,,,,5.1,,
2011,10,12,00:00,UTC,0.8,-1,4.6,,7.9,2.4
2011,10,12,06:00,UTC,,,,0.5,,
2011,10,13,00:00,UTC,0.8,-1,4.4,,6.2,2.8
2011,10,13,06:00,UTC,,,,0.9,,
2011,10,14,00:00,UTC,-1,-1,2.9,,4.8,0.2
2011,10,14,06:00,UTC,,,,1.1,,
2011,10,15,00:00,UTC,-1,-1,2.3,,4.9,-3.4
2011,10,15,06:00,UTC,,,,-6.3,,
2011,10,16,00:00,UTC,-1,-1,4.4,,7.2,3.1
2011,10,16,06:00,UTC,,,,3.9,,
2011,10,17,00:00,UTC,-1,-1,5.6,,7.7,2.1
2011,10,17,06:00,UTC,,,,-2.1,,
2011,10,18,00:00,UTC,0.7,-1,7.3,,8.8,5.5
2011,10,18,06:00,UTC,,,,3.5,,
2011,10,19,00:00,UTC,12.9,-1,4.5,,6.7,1.5
2011,10,19,06:00,UTC,,,,1.2,,
2011,10,20,00:00,UTC,0.6,-1,6.5,,7.5,5.8
2011,10,20,06:00,UTC,,,,5.2,,
2011,10,21,00:00,UTC,-1,-1,4.3,,6.4,3.1
2011,10,21,06:00,UTC,,,,0.7,,
2011,10,22,00:00,UTC,4,-1,3,,4.7,0.3
2011,10,22,06:00,UTC,,,,-3.9,,
2011,10,23,00:00,UTC,0.4,-1,1.4,,4.3,0.5
2011,10,23,06:00,UTC,,,,1,,
2011,10,24,00:00,UTC,-1,-1,4.9,,6.8,1.6
2011,10,24,06:00,UTC,,,,1.7,,
2011,10,25,00:00,UTC,-1,-1,3.7,,5.2,0.5
2011,10,25,06:00,UTC,,,,-2.3,,
2011,10,26,00:00,UTC,-1,-1,3.6,,5,2.1
2011,10,26,06:00,UTC,,,,3,,
2011,10,27,00:00,UTC,-1,-1,2.4,,3.9,1
2011,10,27,06:00,UTC,,,,1.3,,
2011,10,28,00:00,UTC,1.1,-1,4.9,,5.5,2.6
2011,10,28,06:00,UTC,,,,2.6,,
2011,10,29,00:00,UTC,-1,-1,5.5,,7.1,3.9
2011,10,29,06:00,UTC,,,,5.2,,
2011,10,30,00:00,UTC,3.1,-1,5.5,,7,2
2011,10,30,06:00,UTC,,,,-1.5,,
2011,10,31,00:00,UTC,-1,-1,6.6,,7.4,5.9
2011,10,31,06:00,UTC,,,,5.7,,
2011,11,1,00:00,UTC,0.7,-1,5.8,,6.7,4.8
2011,11,1,06:00,UTC,,,,4.9,,
