Year,m,d,Time,Time zone,Precipitation amount (mm),Snow depth (cm),Air temperature (degC),Ground minimum temperature (degC),Maximum temperature (degC),Minimum temperature (degC)
2016,9,30,06:00,UTC,,,,8.8,,
2016,10,1,00:00,UTC,-1,-1,8.7,,11.3,4.3
2016,10,1,06:00,UTC,,,,-1.5,,
2016,10,2,00:00,UTC,-1,-1,6.8,,10.6,3.1
2016,10,2,06:00,UTC,,,,-2.3,,
2016,10,3,00:00,UTC,-1,-1,5.2,,8,-0.5
2016,10,3,06:00,UTC,,,,-5.1,,
2016,10,4,00:00,UTC,-1,-1,2.7,,7.8,-0.9
2016,10,4,06:00,UTC,,,,-0.3,,
2016,10,5,00:00,UTC,-1,-1,0.8,,8.6,-5.4
2016,10,5,06:00,UTC,,,,-9.2,,
2016,10,6,00:00,UTC,-1,-1,2.1,,8,-2.1
2016,10,6,06:00,UTC,,,,-6.5,,
2016,10,7,00:00,UTC,-1,-1,5.4,,8.4,0.7
2016,10,7,06:00,UTC,,,,-4.5,,
2016,10,8,00:00,UTC,-1,-1,3.5,,7.2,-1.3
2016,10,8,06:00,UTC,,,,3.7,,
2016,10,9,00:00,UTC,-1,-1,4,,8.2,-1.8
2016,10,9,06:00,UTC,,,,-6.9,,
2016,10,10,00:00,UTC,-1,-1,3.8,,6.5,0.5
2016,10,10,06:00,UTC,,,,-1.3,,
2016,10,11,00:00,UTC,-1,-1,5.7,,6.8,3.1
2016,10,11,06:00,UTC,,,,1.7,,
2016,10,12,00:00,UTC,-1,-1,3.2,,5.9,-0.6
2016,10,12,06:00,UTC,,,,3.6,,
2016,10,13,00:00,UTC,-1,-1,4,,8.6,-0.7
2016,10,13,06:00,UTC,,,,-5,,
2016,10,14,00:00,UTC,-1,-1,3.9,,5.8,0.1
2016,10,14,06:00,UTC,,,,-2.5,,
2016,10,15,00:00,UTC,0.9,-1,3.5,,4.4,2.1
2016,10,15,06:00,UTC,,,,2.9,,
2016,10,16,00:00,UTC,0.5,-1,4.8,,7.2,1.5
2016,10,16,06:00,UTC,,,,1.6,,
2016,10,17,00:00,UTC,-1,-1,5.8,,7,5.2
2016,10,17,06:00,UTC,,,,4.4,,
2016,10,18,00:00,UTC,-1,-1,5.3,,6.8,4.3
2016,10,18,06:00,UTC,,,,3.9,,
2016,10,19,00:00,UTC,0.1,-1,4.2,,5.8,4
2016,10,19,06:00,UTC,,,,3.7,,
2016,10,20,00:00,UTC,-1,-1,1.6,,4.2,-0.5
2016,10,20,06:00,UTC,,,,-2.7,,
2016,10,21,00:00,UTC,-1,-1,1.9,,4.6,0.2
2016,10,21,06:00,UTC,,,,0.7,,
2016,10,22,00:00,UTC,-1,-1,2.4,,4.5,-0.3
2016,10,22,06:00,UTC,,,,-2,,
2016,10,23,00:00,UTC,-1,-1,2,,2.6,1.2
2016,10,23,06:00,UTC,,,,1,,
2016,10,24,00:00,UTC,0.1,-1,2.9,,3.8,2.2
2016,10,24,06:00,UTC,,,,1.3,,
2016,10,25,00:00,UTC,1.9,-1,1.2,,2.9,0.1
2016,10,25,06:00,UTC,,,,-1.6,,
2016,10,26,00:00,UTC,0.3,2,-1.4,,0.5,-3.3
2016,10,26,06:00,UTC,,,,-2.2,,
2016,10,27,00:00,UTC,2.2,2,-0.6,,1,-4.2
2016,10,27,06:00,UTC,,,,-9.6,,
2016,10,28,00:00,UTC,1.1,-1,4.7,,6.8,1
2016,10,28,06:00,UTC,,,,0.6,,
2016,10,29,00:00,UTC,-1,-1,1.6,,3.8,-0.1
2016,10,29,06:00,UTC,,,,1.7,,
2016,10,30,00:00,UTC,0.1,-1,0.9,,2.5,-0.4
2016,10,30,06:00,UTC,,,,-0.8,,
2016,10,31,00:00,UTC,-1,-1,0.3,,2.7,-1.5
2016,10,31,06:00,UTC,,,,-4.3,,
2016,11,1,00:00,UTC,1.4,-1,0.3,,1,0.1
2016,11,1,06:00,UTC,,,,0.2,,
2016,11,2,00:00,UTC,0.1,-1,-0.6,,0.2,-1.7
2016,11,2,06:00,UTC,,,,-1.9,,
2016,11,3,00:00,UTC,-1,-1,-1.2,,0,-2.9
2016,11,3,06:00,UTC,,,,-3.6,,
2016,11,4,00:00,UTC,-1,0,-3.6,,-1.7,-5
2016,11,4,06:00,UTC,,,,-3.7,,
2016,11,5,00:00,UTC,-1,0,-6.2,,-4.3,-7.1
2016,11,5,06:00,UTC,,,,-7.6,,
2016,11,6,00:00,UTC,-1,0,-8.7,,-6.4,-10.3
2016,11,6,06:00,UTC,,,,-12.7,,
2016,11,7,00:00,UTC,-1,2,-8.7,,-6.2,-11.3
2016,11,7,06:00,UTC,,,,-12.9,,
2016,11,8,00:00,UTC,-1,2,-8,,-6,-10.5
2016,11,8,06:00,UTC,,,,-14.1,,
2016,11,9,00:00,UTC,-1,2,-7.7,,-2.7,-11.3
2016,11,9,06:00,UTC,,,,-12.1,,
2016,11,10,00:00,UTC,3.2,3,-9.7,,-7.9,-11.9
2016,11,10,06:00,UTC,,,,-13.8,,
2016,11,11,00:00,UTC,1.2,8,-6.4,,-3.8,-10.7
2016,11,11,06:00,UTC,,,,-11,,
2016,11,12,00:00,UTC,-1,9,-6.7,,-3.1,-11.4
2016,11,12,06:00,UTC,,,,-8.2,,
2016,11,13,00:00,UTC,0.5,8,-5.2,,-3.7,-8.1
2016,11,13,06:00,UTC,,,,-8.1,,
2016,11,14,00:00,UTC,-1,7,-8.2,,-4,-13
2016,11,14,06:00,UTC,,,,-7.9,,
2016,11,15,00:00,UTC,1.9,7,-1.6,,-0.3,-7.3
2016,11,15,06:00,UTC,,,,-7.6,,
2016,11,16,00:00,UTC,-1,9,0.2,,0.5,-0.3
2016,11,16,06:00,UTC,,,,-0.8,,
2016,11,17,00:00,UTC,1.2,9,0.9,,1.4,0.2
2016,11,17,06:00,UTC,,,,0.2,,
2016,11,18,00:00,UTC,14.2,8,1.7,,2.5,1.1
2016,11,18,06:00,UTC,,,,0.3,,
2016,11,19,00:00,UTC,2,10,2.3,,3.1,0
2016,11,19,06:00,UTC,,,,0.1,,
2016,11,20,00:00,UTC,-1,7,2.3,,3.1,0.9
2016,11,20,06:00,UTC,,,,0.9,,
2016,11,21,00:00,UTC,3,6,2.9,,4.2,1.8
2016,11,21,06:00,UTC,,,,0.3,,
2016,11,22,00:00,UTC,4.2,3,3.5,,6,2
2016,11,22,06:00,UTC,,,,2.5,,
2016,11,23,00:00,UTC,5.1,-1,3.7,,5.6,2.2
2016,11,23,06:00,UTC,,,,3.7,,
2016,11,24,00:00,UTC,-1,0,-1.6,,2.2,-3
2016,11,24,06:00,UTC,,,,-1.2,,
2016,11,25,00:00,UTC,5.4,0,-5.6,,-1.5,-9.3
2016,11,25,06:00,UTC,,,,-12.5,,
2016,11,26,00:00,UTC,1.1,7,-2.5,,-1.9,-4.7
2016,11,26,06:00,UTC,,,,-4.5,,
2016,11,27,00:00,UTC,-1,9,-5.1,,-2.8,-7.5
2016,11,27,06:00,UTC,,,,-5.2,,
2016,11,28,00:00,UTC,-1,7,-7.5,,-2.8,-10.6
2016,11,28,06:00,UTC,,,,-19.5,,
2016,11,29,00:00,UTC,6.7,7,-6,,-2,-12.9
2016,11,29,06:00,UTC,,,,-19.5,,
2016,11,30,00:00,UTC,4,10,0.1,,1,-2
2016,11,30,06:00,UTC,,,,-2,,
2016,12,1,00:00,UTC,0.3,11,-2.5,,-0.3,-4.2
2016,12,1,06:00,UTC,,,,-2.7,,
2016,12,2,00:00,UTC,0.4,12,-4.4,,-2.1,-6.7
2016,12,2,06:00,UTC,,,,-7.4,,
2016,12,3,00:00,UTC,-1,13,-11.9,,-6,-17.5
2016,12,3,06:00,UTC,,,,-12.2,,
2016,12,4,00:00,UTC,9,13,-11,,-4.7,-20.5
2016,12,4,06:00,UTC,,,,-26.1,,
2016,12,5,00:00,UTC,-1,20,-9.6,,-2.4,-12.9
2016,12,6,00:00,UTC,3.1,19,-16.5,,-12.9,-23.1
2016,12,6,06:00,UTC,,,,-23.8,,
2016,12,7,00:00,UTC,-1,20,0.7,,3.3,-13
2016,12,7,06:00,UTC,,,,-14.7,,
2016,12,8,00:00,UTC,-1,19,0.4,,0.8,-2.8
2016,12,8,06:00,UTC,,,,-6,,
2016,12,9,00:00,UTC,-1,18,-3.5,,1.3,-5.5
2016,12,9,06:00,UTC,,,,-5.3,,
2016,12,10,00:00,UTC,-1,17,-6.2,,-4.7,-7.9
2016,12,10,06:00,UTC,,,,-6.9,,
2016,12,11,00:00,UTC,-1,17,-14,,-6.7,-15.7
2016,12,11,06:00,UTC,,,,-21.6,,
2016,12,12,00:00,UTC,-1,17,-14,,-7.4,-18.5
2016,12,12,06:00,UTC,,,,-24,,
2016,12,13,00:00,UTC,-1,17,-9,,-3.5,-18.6
2016,12,13,06:00,UTC,,,,-22.8,,
2016,12,14,00:00,UTC,-1,17,-6.1,,-4.1,-11.4
2016,12,14,06:00,UTC,,,,-11.8,,
2016,12,15,00:00,UTC,1.3,17,-2,,-0.6,-4.9
2016,12,15,06:00,UTC,,,,-8.7,,
2016,12,16,00:00,UTC,-1,20,-4.6,,-1.8,-8.8
2016,12,16,06:00,UTC,,,,-10,,
2016,12,17,00:00,UTC,-1,19,-1.4,,1,-8.7
2016,12,17,06:00,UTC,,,,-12.1,,
2016,12,18,00:00,UTC,0.7,19,-5,,1,-7.4
2016,12,18,06:00,UTC,,,,-11.6,,
2016,12,19,00:00,UTC,2.6,19,-0.1,,0.1,-4.9
2016,12,19,06:00,UTC,,,,-10.4,,
2016,12,20,00:00,UTC,0.8,18,1.5,,5,-1.9
2016,12,20,06:00,UTC,,,,0.1,,
2016,12,21,00:00,UTC,1,16,0.9,,2.3,-3
2016,12,21,06:00,UTC,,,,-9.9,,
2016,12,22,00:00,UTC,-1,17,1.4,,2.6,-0.7
2016,12,22,06:00,UTC,,,,0.1,,
2016,12,23,00:00,UTC,-1,17,-0.3,,2.5,-3.6
2016,12,23,06:00,UTC,,,,-4.2,,
2016,12,24,00:00,UTC,8.3,16,-1.4,,0.2,-4.7
2016,12,24,06:00,UTC,,,,-12,,
2016,12,25,00:00,UTC,0.1,23,-0.7,,0.7,-1.7
2016,12,25,06:00,UTC,,,,-4,,
2016,12,26,00:00,UTC,15.8,22,-2.2,,-0.1,-4.8
2016,12,26,06:00,UTC,,,,-6.9,,
2016,12,27,00:00,UTC,0.3,38,-5,,0,-7.9
2016,12,28,00:00,UTC,0.6,37,-7,,-4.1,-13.8
2016,12,28,06:00,UTC,,,,-8.2,,
2016,12,29,00:00,UTC,-1,36,-0.4,,2.6,-6.4
2016,12,29,06:00,UTC,,,,-6.7,,
2016,12,30,00:00,UTC,2.3,35,0.8,,3.9,-4.9
2016,12,30,06:00,UTC,,,,-12.8,,
2016,12,31,00:00,UTC,0.1,33,2.8,,4.6,2.1
2016,12,31,06:00,UTC,,,,1.9,,
2017,1,1,00:00,UTC,-1,31,-7.2,,2.1,-10.1
2017,1,1,06:00,UTC,,,,-14.8,,
2017,1,2,00:00,UTC,-1,31,-9.2,,-7.7,-9.9
2017,1,2,06:00,UTC,,,,-16.1,,
2017,1,3,00:00,UTC,-1,31,-13.3,,-9.9,-14.9
2017,1,3,06:00,UTC,,,,-19.4,,
2017,1,4,00:00,UTC,-1,32,-21.2,,-14.4,-22.8
2017,1,4,06:00,UTC,,,,-23.8,,
2017,1,5,00:00,UTC,-1,32,-24.9,,-22.6,-27.9
2017,1,5,06:00,UTC,,,,-34.3,,
2017,1,6,00:00,UTC,2.8,31,-17.2,,-13.7,-24.8
2017,1,6,06:00,UTC,,,,-31.8,,
2017,1,7,00:00,UTC,-1,35,-4,,-1.7,-14.3
2017,1,7,06:00,UTC,,,,-17.1,,
2017,1,8,00:00,UTC,1.1,34,-3.3,,1.2,-8.8
2017,1,8,06:00,UTC,,,,-16.8,,
2017,1,9,00:00,UTC,1.4,35,0.4,,2.8,-3.6
2017,1,9,06:00,UTC,,,,-1.1,,
2017,1,10,00:00,UTC,0.6,34,0.9,,2.9,-3.5
2017,1,10,06:00,UTC,,,,-8.4,,
2017,1,11,00:00,UTC,0.2,35,1.4,,1.8,0.4
2017,1,11,06:00,UTC,,,,0.2,,
2017,1,12,00:00,UTC,0.9,34,-3.3,,1.5,-5.6
2017,1,12,06:00,UTC,,,,-5.1,,
2017,1,13,00:00,UTC,1.1,36,-4.2,,-2,-5.4
2017,1,13,06:00,UTC,,,,-4.6,,
2017,1,14,00:00,UTC,1.2,37,-3.1,,-1.4,-5.4
2017,1,14,06:00,UTC,,,,-6.5,,
2017,1,15,00:00,UTC,-1,37,-5.5,,-3.1,-6.8
2017,1,15,06:00,UTC,,,,-14.5,,
2017,1,16,00:00,UTC,-1,36,-8.9,,-6.4,-13.6
2017,1,16,06:00,UTC,,,,-10.4,,
2017,1,17,00:00,UTC,0.1,36,-3.4,,-0.2,-8.5
2017,1,17,06:00,UTC,,,,-9.8,,
2017,1,18,00:00,UTC,0.4,36,-0.3,,3,-6.9
2017,1,18,06:00,UTC,,,,-12.5,,
2017,1,19,00:00,UTC,-1,37,2.2,,5.1,0.1
2017,1,19,06:00,UTC,,,,1.2,,
2017,1,20,00:00,UTC,-1,35,-1.6,,0.1,-3.9
2017,1,20,06:00,UTC,,,,-6.1,,
2017,1,21,00:00,UTC,-1,35,-5.2,,-1.2,-9
2017,1,21,06:00,UTC,,,,-5.5,,
2017,1,22,00:00,UTC,0.7,35,-6.6,,-3.5,-10.8
2017,1,22,06:00,UTC,,,,-16.2,,
2017,1,23,00:00,UTC,0.6,35,-4,,0.5,-7
2017,1,23,06:00,UTC,,,,-4.2,,
2017,1,24,00:00,UTC,-1,36,-15.4,,-7,-19.9
2017,1,24,06:00,UTC,,,,-19.8,,
2017,1,25,00:00,UTC,2.2,36,-6.2,,0,-19.2
2017,1,25,06:00,UTC,,,,-24.9,,
2017,1,26,00:00,UTC,-1,35,1.3,,4.3,-3.1
2017,1,26,06:00,UTC,,,,-0.6,,
2017,1,27,00:00,UTC,-1,35,-0.7,,2.3,-3.7
2017,1,27,06:00,UTC,,,,-5.7,,
2017,1,28,00:00,UTC,-1,35,-1.9,,2.8,-6.2
2017,1,28,06:00,UTC,,,,-11.9,,
2017,1,29,00:00,UTC,-1,35,-0.6,,0,-2
2017,1,29,06:00,UTC,,,,-6.6,,
2017,1,30,00:00,UTC,1.3,35,-0.2,,1.3,-1.1
2017,1,30,06:00,UTC,,,,-0.9,,
2017,1,31,00:00,UTC,-1,35,-6.2,,-0.7,-9
2017,1,31,06:00,UTC,,,,-12.7,,
2017,2,1,00:00,UTC,0.1,36,-7.7,,-2.3,-10.7
2017,2,1,06:00,UTC,,,,-12.5,,
2017,2,2,00:00,UTC,10.2,36,-4.8,,-2.7,-9.3
2017,2,2,06:00,UTC,,,,-11.4,,
2017,2,3,00:00,UTC,0.1,47,-1.7,,-0.6,-2.7
2017,2,3,06:00,UTC,,,,-3.9,,
2017,2,4,00:00,UTC,0.1,47,-1.5,,-0.8,-2.1
2017,2,4,06:00,UTC,,,,-3.1,,
2017,2,5,00:00,UTC,-1,46,-4,,-1.6,-5.4
2017,2,5,06:00,UTC,,,,-3.7,,
2017,2,6,00:00,UTC,-1,46,-7.9,,-5.3,-11
2017,2,6,06:00,UTC,,,,-7.3,,
2017,2,7,00:00,UTC,-1,45,-11.4,,-5.3,-13.7
2017,2,7,06:00,UTC,,,,-14.8,,
2017,2,8,00:00,UTC,-1,44,-17.8,,-11.7,-20.6
2017,2,8,06:00,UTC,,,,-24.3,,
2017,2,9,00:00,UTC,-1,45,-15.9,,-10,-24.3
2017,2,9,06:00,UTC,,,,-28.3,,
2017,2,10,00:00,UTC,-1,44,-7.1,,-5.1,-10
2017,2,10,06:00,UTC,,,,-10.2,,
2017,2,11,00:00,UTC,-1,44,-8.8,,-5,-9.1
2017,2,11,06:00,UTC,,,,-11.9,,
2017,2,12,00:00,UTC,0.2,44,-6.8,,0.5,-16.8
2017,2,12,06:00,UTC,,,,-21.8,,
2017,2,13,00:00,UTC,-1,44,3.1,,5.2,0.5
2017,2,13,06:00,UTC,,,,0,,
2017,2,14,00:00,UTC,-1,43,1.2,,6.3,-0.9
2017,2,14,06:00,UTC,,,,-0.5,,
2017,2,15,00:00,UTC,0.3,43,-2,,1,-6.9
2017,2,15,06:00,UTC,,,,-13.7,,
2017,2,16,00:00,UTC,-1,43,-1.4,,1.1,-3.9
2017,2,16,06:00,UTC,,,,-1.6,,
2017,2,17,00:00,UTC,0.2,43,0.8,,3.8,-3.5
2017,2,17,06:00,UTC,,,,-7.4,,
2017,2,18,00:00,UTC,0.1,42,-2.2,,1.7,-5.9
2017,2,18,06:00,UTC,,,,-1.5,,
2017,2,19,00:00,UTC,5.3,42,-4.3,,-2.3,-6
2017,2,19,06:00,UTC,,,,-9.9,,
2017,2,20,00:00,UTC,-1,49,-8.2,,-4.4,-13.3
2017,2,20,06:00,UTC,,,,-15.7,,
2017,2,21,00:00,UTC,-1,48,-14,,-5.6,-17.2
2017,2,21,06:00,UTC,,,,-20.9,,
2017,2,22,00:00,UTC,0.5,47,-10.4,,-7.2,-19.7
2017,2,22,06:00,UTC,,,,-24.6,,
2017,2,23,00:00,UTC,2.8,48,-7.5,,-6.2,-8.7
2017,2,23,06:00,UTC,,,,-9.2,,
2017,2,24,00:00,UTC,0.4,51,-9.4,,-7.2,-9.9
2017,2,24,06:00,UTC,,,,-11.2,,
2017,2,25,00:00,UTC,-1,52,-8.5,,-5.5,-14.2
2017,2,25,06:00,UTC,,,,-16.9,,
2017,2,26,00:00,UTC,-1,50,-10.6,,-4.1,-15.9
2017,2,26,06:00,UTC,,,,-19,,
2017,2,27,00:00,UTC,0.5,50,-13.7,,-6.3,-22.7
2017,2,27,06:00,UTC,,,,-28.4,,
2017,2,28,00:00,UTC,2.1,50,-3.3,,-1.4,-8.1
2017,2,28,06:00,UTC,,,,-9.7,,
2017,3,1,00:00,UTC,4.9,50,0.4,,1.3,-1.5
2017,3,1,06:00,UTC,,,,-1.7,,
2017,3,2,00:00,UTC,3.6,51,-1.8,,0.8,-3.6
2017,3,2,06:00,UTC,,,,-1.4,,
2017,3,3,00:00,UTC,-1,53,-9.9,,-3.3,-12.6
2017,3,3,06:00,UTC,,,,-17.2,,
2017,3,4,00:00,UTC,-1,54,-8.6,,-5.6,-12.7
2017,3,4,06:00,UTC,,,,-16.9,,
2017,3,5,00:00,UTC,-1,54,-13.5,,-7.2,-18.9
2017,3,5,06:00,UTC,,,,-24,,
2017,3,6,00:00,UTC,-1,54,-10.8,,-3.3,-19.1
2017,3,6,06:00,UTC,,,,-24,,
2017,3,7,00:00,UTC,0.9,54,-9.6,,-2.3,-17
2017,3,7,06:00,UTC,,,,-20.7,,
2017,3,8,00:00,UTC,1.7,55,-2.5,,0.2,-6.3
2017,3,8,06:00,UTC,,,,-8.2,,
2017,3,9,00:00,UTC,1,57,-0.8,,0.2,-2.6
2017,3,9,06:00,UTC,,,,-3.3,,
2017,3,10,00:00,UTC,0.2,58,-3.8,,0.8,-8.1
2017,3,10,06:00,UTC,,,,-1.2,,
2017,3,11,00:00,UTC,-1,57,-5.8,,-0.2,-11.9
2017,3,11,06:00,UTC,,,,-19.1,,
2017,3,12,00:00,UTC,0.3,57,-1.4,,2.8,-8
2017,3,12,06:00,UTC,,,,-14.1,,
2017,3,13,00:00,UTC,0.1,57,0.7,,5.9,-6.2
2017,3,13,06:00,UTC,,,,-12.5,,
2017,3,14,00:00,UTC,4.8,56,1.5,,3.1,0.4
2017,3,14,06:00,UTC,,,,0.2,,
2017,3,15,00:00,UTC,0.5,56,1.7,,4.3,0.2
2017,3,15,06:00,UTC,,,,-1.6,,
2017,3,16,00:00,UTC,5.3,54,0.6,,4,-1.5
2017,3,16,06:00,UTC,,,,-3.4,,
2017,3,17,00:00,UTC,5.5,60,0.9,,2.6,-1.9
2017,3,17,06:00,UTC,,,,-8.6,,
2017,3,18,00:00,UTC,0.7,57,0,,2.6,-1.9
2017,3,18,06:00,UTC,,,,-5.6,,
2017,3,19,00:00,UTC,-1,57,-5.4,,0.4,-11.1
2017,3,19,06:00,UTC,,,,-14.5,,
2017,3,20,00:00,UTC,-1,57,-3.7,,3.6,-9.3
2017,3,20,06:00,UTC,,,,-15.9,,
2017,3,21,00:00,UTC,0.4,56,-1.7,,1.8,-7.2
2017,3,21,06:00,UTC,,,,-13.8,,
2017,3,22,00:00,UTC,0.9,57,1.5,,3.5,0.5
2017,3,22,06:00,UTC,,,,0.1,,
2017,3,23,00:00,UTC,0.2,56,0.1,,2.9,-1.8
2017,3,23,06:00,UTC,,,,-1.7,,
2017,3,24,00:00,UTC,0.3,56,-3.4,,-0.2,-6.5
2017,3,24,06:00,UTC,,,,-8.8,,
2017,3,25,00:00,UTC,0.1,56,-1.7,,2.9,-6.1
2017,3,25,06:00,UTC,,,,-11.8,,
2017,3,26,00:00,UTC,-1,56,3.1,,7.3,-4.4
2017,3,26,06:00,UTC,,,,-11.1,,
2017,3,27,00:00,UTC,2.9,53,0.2,,3.1,-1.1
2017,3,27,06:00,UTC,,,,-0.9,,
2017,3,28,00:00,UTC,-1,58,-2.7,,-0.1,-5
2017,3,28,06:00,UTC,,,,-4.7,,
2017,3,29,00:00,UTC,-1,56,-7.9,,-2.5,-13.7
2017,3,29,06:00,UTC,,,,-19.2,,
2017,3,30,00:00,UTC,-1,55,-7.3,,-0.1,-16.2
2017,3,30,06:00,UTC,,,,-20.7,,
2017,3,31,00:00,UTC,-1,55,-5.2,,1.4,-10.8
2017,3,31,06:00,UTC,,,,-16.2,,
2017,4,1,00:00,UTC,3.6,55,-1.7,,0.8,-8.5
2017,4,1,06:00,UTC,,,,-15.6,,
2017,4,2,00:00,UTC,-1,56,-1.7,,2,-5.7
2017,4,2,06:00,UTC,,,,-7.5,,
2017,4,3,00:00,UTC,0.1,56,0.7,,2.9,-3.3
2017,4,3,06:00,UTC,,,,-9.2,,
2017,4,4,00:00,UTC,0.1,55,4.3,,8.8,1.5
2017,4,4,06:00,UTC,,,,0.3,,
2017,4,5,00:00,UTC,-1,52,2.3,,5.9,-1
2017,4,5,06:00,UTC,,,,-1.4,,
2017,4,6,00:00,UTC,0.2,51,0.5,,4.8,-4
2017,4,6,06:00,UTC,,,,-9.5,,
2017,4,7,00:00,UTC,0.4,51,-0.4,,3,-0.9
2017,4,7,06:00,UTC,,,,-1,,
2017,4,8,00:00,UTC,-1,50,-3.5,,0.7,-6.5
2017,4,8,06:00,UTC,,,,-9.5,,
2017,4,9,00:00,UTC,1.3,50,-1.1,,1.9,-6.9
2017,4,9,06:00,UTC,,,,-11.7,,
2017,4,10,00:00,UTC,17.5,50,2.4,,4.9,-0.6
2017,4,10,06:00,UTC,,,,-1.6,,
2017,4,11,00:00,UTC,1.2,51,-1.1,,2.4,-2
2017,4,12,00:00,UTC,-1,48,-2.6,,1.9,-7.1
2017,4,12,06:00,UTC,,,,-6.8,,
2017,4,13,00:00,UTC,-1,48,-4.6,,-1.5,-6.1
2017,4,13,06:00,UTC,,,,-9,,
2017,4,14,00:00,UTC,0.6,47,-5.4,,-1.6,-12.9
2017,4,14,06:00,UTC,,,,-18.3,,
2017,4,15,00:00,UTC,-1,48,-4.3,,-0.8,-6.3
2017,4,15,06:00,UTC,,,,-11.5,,
2017,4,16,00:00,UTC,-1,48,-3.5,,3.3,-12
2017,4,16,06:00,UTC,,,,-17.6,,
2017,4,17,00:00,UTC,-1,48,-3,,1.2,-6.4
2017,4,17,06:00,UTC,,,,-9.1,,
2017,4,18,00:00,UTC,-1,47,-3.5,,2.8,-11.9
2017,4,18,06:00,UTC,,,,-17.1,,
2017,4,19,00:00,UTC,-1,48,-1,,3.1,-7.4
2017,4,19,06:00,UTC,,,,-13.5,,
2017,4,20,00:00,UTC,4.6,48,0.9,,5.4,-4.5
2017,4,20,06:00,UTC,,,,-10.7,,
2017,4,21,00:00,UTC,1.5,47,2.6,,6.7,0.3
2017,4,21,06:00,UTC,,,,-2.9,,
2017,4,22,00:00,UTC,0.2,45,2.2,,6.5,0.5
2017,4,22,06:00,UTC,,,,-0.1,,
2017,4,23,00:00,UTC,1.2,41,1.2,,6.7,-4.6
2017,4,23,06:00,UTC,,,,-7.3,,
2017,4,24,00:00,UTC,-1,41,2.6,,8,-1.6
2017,4,24,06:00,UTC,,,,-2.7,,
2017,4,25,00:00,UTC,0.1,37,4.4,,9.2,-1.4
2017,4,25,06:00,UTC,,,,-4.4,,
2017,4,26,00:00,UTC,5.5,35,0.7,,5.4,-0.3
2017,4,26,06:00,UTC,,,,-0.2,,
2017,4,27,00:00,UTC,0.1,37,1,,3.1,-0.2
2017,4,27,06:00,UTC,,,,-0.5,,
2017,4,28,00:00,UTC,-1,36,1.9,,6.1,-2.3
2017,4,28,06:00,UTC,,,,-4.7,,
2017,4,29,00:00,UTC,1.7,34,3.7,,7.4,-2.1
2017,4,29,06:00,UTC,,,,-6.1,,
2017,4,30,00:00,UTC,2.2,32,1.3,,5.1,-1.3
2017,4,30,06:00,UTC,,,,-1.4,,
2017,5,1,00:00,UTC,-1,29,3.9,,7.9,0.2
2017,5,1,06:00,UTC,,,,0.2,,
2017,5,2,00:00,UTC,-1,22,4.6,,9.5,1.2
2017,5,2,06:00,UTC,,,,-0.2,,
2017,5,3,00:00,UTC,-1,17,3.3,,7,0.1
2017,5,3,06:00,UTC,,,,-2.4,,
2017,5,4,00:00,UTC,-1,12,3.7,,10.6,-4.6
2017,5,4,06:00,UTC,,,,-7.8,,
2017,5,5,00:00,UTC,-1,-1,9.2,,14.8,1.8
2017,5,5,06:00,UTC,,,,-0.5,,
2017,5,6,00:00,UTC,-1,-1,2.6,,8.9,2.1
2017,5,6,06:00,UTC,,,,0.8,,
2017,5,7,00:00,UTC,-1,-1,0.8,,5.2,-4.3
2017,5,7,06:00,UTC,,,,-8.3,,
2017,5,8,00:00,UTC,0.4,-1,-0.3,,3,-3.5
2017,5,8,06:00,UTC,,,,-4.2,,
2017,5,9,00:00,UTC,0.3,-1,0.3,,4.1,-1.8
2017,5,9,06:00,UTC,,,,-2.8,,
2017,5,10,00:00,UTC,0.7,-1,0.3,,3.9,-3.5
2017,5,10,06:00,UTC,,,,-8.5,,
2017,5,11,00:00,UTC,-1,-1,-0.5,,2.7,-4.5
2017,5,11,06:00,UTC,,,,-7.5,,
2017,5,12,00:00,UTC,-1,-1,1.2,,4.3,-2.7
2017,5,12,06:00,UTC,,,,-6.3,,
2017,5,13,00:00,UTC,0.5,-1,2.6,,6.8,-1.9
2017,5,13,06:00,UTC,,,,-4.7,,
2017,5,14,00:00,UTC,8,-1,0.5,,3,-2.1
2017,5,14,06:00,UTC,,,,-7.2,,
2017,5,15,00:00,UTC,-1,-1,2.6,,7.9,-2
2017,5,15,06:00,UTC,,,,-3,,
2017,5,16,00:00,UTC,-1,-1,5.2,,10.9,-4.4
2017,5,16,06:00,UTC,,,,-9.1,,
2017,5,17,00:00,UTC,3.5,-1,5.9,,8,4.1
2017,5,17,06:00,UTC,,,,0.3,,
2017,5,18,00:00,UTC,15.7,-1,8.3,,12.1,3.9
2017,5,18,06:00,UTC,,,,4.1,,
2017,5,19,00:00,UTC,0.9,-1,7.4,,11.1,4.6
2017,5,19,06:00,UTC,,,,7.9,,
2017,5,20,00:00,UTC,-1,-1,6.8,,10.5,4.2
2017,5,20,06:00,UTC,,,,4.5,,
2017,5,21,00:00,UTC,-1,-1,7.5,,14.7,0.1
2017,5,21,06:00,UTC,,,,-4.1,,
2017,5,22,00:00,UTC,-1,-1,9.6,,16.1,-0.7
2017,5,22,06:00,UTC,,,,-4.1,,
2017,5,23,00:00,UTC,-1,-1,8.6,,13.3,2
2017,5,23,06:00,UTC,,,,-2.3,,
